Player Name,Clean Name,From,To,Pos,Ht,Wt,Birth Date,Birth Date(TextToColumn),Birth_Year,RetireAge,Colleges,URL,player_id,birthday year,retire age,career length
Dickey Simpkins,Dickey Simpkins,1995,2002,F,9-Jun,248,4/6/1972,6/4/1972,1972,30,Providence,https://www.basketball-reference.com/players/s/simpkdi01.html,simpkdi01,1972,30,7
Didi Louzada,Didi Louzada,2021,2022,G,5-Jun,188,2/7/1999,7/2/1999,1999,23,,https://www.basketball-reference.com/players/l/louzama01.html,louzama01,1999,23,1
Dijon Thompson,Dijon Thompson,2006,2007,G-F,7-Jun,195,2/23/1983,23/2/1983,1983,24,UCLA,https://www.basketball-reference.com/players/t/thompdi01.html,thompdi01,1983,24,1
Dike Eddleman,Dike Eddleman,1950,1953,F-G,3-Jun,189,12/27/1922,27/12/1922,1922,31,Illinois,https://www.basketball-reference.com/players/e/eddledi01.html,eddledi01,1922,31,3
Mitch Richmond*,Mitch Richmond,1989,2002,G,5-Jun,215,6/30/1965,30/6/1965,1965,37,"Moberly Area Community College, Kansas State",https://www.basketball-reference.com/players/r/richmmi01.html,richmmi01,1965,37,13
Dillard Crocker,Dillard Crocker,1949,1953,F-G,4-Jun,205,1/19/1925,19/1/1925,1925,28,Western Michigan,https://www.basketball-reference.com/players/c/crockdi01.html,crockdi01,1925,28,4
Dillon Brooks,Dillon Brooks,2018,2025,F-G,6-Jun,225,1/22/1996,22/1/1996,1996,29,Oregon,https://www.basketball-reference.com/players/b/brookdi01.html,brookdi01,1996,29,7
Dillon Jones,Dillon Jones,2025,2025,F,5-Jun,240,10/29/2001,29/10/2001,2001,24,Weber State,https://www.basketball-reference.com/players/j/jonesdi01.html,jonesdi01,2001,24,0
Dino Martin,Dino Martin,1947,1948,G,8-May,160,5/25/1920,25/5/1920,1920,28,Georgetown,https://www.basketball-reference.com/players/m/martidi01.html,martidi01,1920,28,1
Dino Radja*,Dino Radja,1994,1997,F-C,11-Jun,225,4/24/1967,24/4/1967,1967,30,,https://www.basketball-reference.com/players/r/radjadi01.html,radjadi01,1967,30,3
Dion Glover,Dion Glover,2000,2005,G,5-Jun,228,10/22/1978,22/10/1978,1978,27,Georgia Tech,https://www.basketball-reference.com/players/g/glovedi01.html,glovedi01,1978,27,5
Dion Waiters,Dion Waiters,2013,2020,G,3-Jun,215,12/10/1991,10/12/1991,1991,29,Syracuse,https://www.basketball-reference.com/players/w/waitedi01.html,waitedi01,1991,29,7
Dionte Christmas,Dionte Christmas,2014,2014,G,5-Jun,205,9/15/1986,15/9/1986,1986,28,Temple,https://www.basketball-reference.com/players/c/chrisdi01.html,chrisdi01,1986,28,0
Dirk Minniefield,Dirk Minniefield,1986,1988,G,3-Jun,180,1/17/1961,17/1/1961,1961,27,Kentucky,https://www.basketball-reference.com/players/m/minnidi01.html,minnidi01,1961,27,2
Nenê,Nenê,2003,2019,F-C,11-Jun,250,9/13/1982,13/9/1982,1982,37,,https://www.basketball-reference.com/players/h/hilarne01.html,hilarne01,1982,37,16
D'Moi Hodge,D'Moi Hodge,2024,2024,G,4-Jun,188,12/20/1998,20/12/1998,1998,26,"State College of Florida, Manatee-Sarasota, Cleveland State University, Missouri",https://www.basketball-reference.com/players/h/hodgedm01.html,hodgedm01,1998,26,0
Dmytro Skapintsev,Dmytro Skapintsev,2024,2024,C,1-Jul,260,5/12/1998,12/5/1998,1998,26,Cal State Northridge,https://www.basketball-reference.com/players/s/skapidm01.html,skapidm01,1998,26,0
Nicolas Batum,Nicolas Batum,2009,2025,F-G,8-Jun,230,12/14/1988,14/12/1988,1988,37,,https://www.basketball-reference.com/players/b/batumni01.html,batumni01,1988,37,16
Patty Mills,Patty Mills,2010,2025,G,2-Jun,180,8/11/1988,11/8/1988,1988,37,Saint Mary's,https://www.basketball-reference.com/players/m/millspa02.html,millspa02,1988,37,15
Domantas Sabonis,Domantas Sabonis,2017,2025,C-F,10-Jun,240,5/3/1996,3/5/1996,1996,29,Gonzaga,https://www.basketball-reference.com/players/s/sabondo01.html,sabondo01,1996,29,8
Dominic McGuire,Dominic McGuire,2008,2013,F,9-Jun,220,10/20/1985,20/10/1985,1985,28,"California, Fresno State",https://www.basketball-reference.com/players/m/mcguido01.html,mcguido01,1985,28,5
Dominic Pressley,Dominic Pressley,1989,1989,G,2-Jun,170,5/30/1964,30/5/1964,1964,25,Boston College,https://www.basketball-reference.com/players/p/pressdo01.html,pressdo01,1964,25,0
Dominick Barlow,Dominick Barlow,2023,2025,F,9-Jun,221,5/26/2003,26/5/2003,2003,22,,https://www.basketball-reference.com/players/b/barlodo01.html,barlodo01,2003,22,2
Dominique Jones,Dominique Jones,2011,2013,G,4-Jun,215,10/15/1988,15/10/1988,1988,25,South Florida,https://www.basketball-reference.com/players/j/jonesdo02.html,jonesdo02,1988,25,2
Paul Millsap,Paul Millsap,2007,2022,F,7-Jun,257,2/10/1985,10/2/1985,1985,37,Louisiana Tech,https://www.basketball-reference.com/players/m/millspa01.html,millspa01,1985,37,15
Don Ackerman,Don Ackerman,1954,1954,G,Jun-00,183,9/4/1930,4/9/1930,1930,24,Long Island University,https://www.basketball-reference.com/players/a/ackerdo01.html,ackerdo01,1930,24,0
Don Adams,Don Adams,1971,1977,F,6-Jun,210,11/27/1947,27/11/1947,1947,30,Northwestern,https://www.basketball-reference.com/players/a/adamsdo01.html,adamsdo01,1947,30,6
Don Anielak,Don Anielak,1955,1955,F,7-Jun,190,11/1/1930,1/11/1930,1930,25,Missouri State,https://www.basketball-reference.com/players/a/anieldo01.html,anieldo01,1930,25,0
Don Asmonga,Don Asmonga,1954,1954,G,2-Jun,185,2/15/1928,15/2/1928,1928,26,Alliance College,https://www.basketball-reference.com/players/a/asmondo01.html,asmondo01,1928,26,0
Don Barksdale*,Don Barksdale,1952,1955,F-C,6-Jun,200,3/31/1923,31/3/1923,1923,32,UCLA,https://www.basketball-reference.com/players/b/barksdo01.html,barksdo01,1923,32,3
Don Bielke,Don Bielke,1956,1956,C,7-Jun,240,5/10/1932,10/5/1932,1932,24,Valparaiso,https://www.basketball-reference.com/players/b/bielkdo01.html,bielkdo01,1932,24,0
Don Boven,Don Boven,1950,1953,F-G,4-Jun,210,3/6/1925,6/3/1925,1925,28,Western Michigan,https://www.basketball-reference.com/players/b/bovendo01.html,bovendo01,1925,28,3
Paul Silas,Paul Silas,1965,1980,F-C,7-Jun,220,7/12/1943,12/7/1943,1943,37,Creighton,https://www.basketball-reference.com/players/s/silaspa01.html,silaspa01,1943,37,15
Don Carlos,Don Carlos,1969,1969,G-F,5-Jun,210,3/3/1944,3/3/1944,1944,25,Otterbein College,https://www.basketball-reference.com/players/c/carlodo01.html,carlodo01,1944,25,0
Don Carlson,Don Carlson,1947,1951,G-F,Jun-00,170,3/22/1919,22/3/1919,1919,32,Minnesota,https://www.basketball-reference.com/players/c/carlsdo01.html,carlsdo01,1919,32,4
Rasual Butler,Rasual Butler,2003,2016,F-G,7-Jun,215,5/23/1979,23/5/1979,1979,37,La Salle,https://www.basketball-reference.com/players/b/butlera01.html,butlera01,1979,37,13
Don Collins,Don Collins,1981,1987,F-G,6-Jun,190,11/28/1958,28/11/1958,1958,29,Washington State,https://www.basketball-reference.com/players/c/collido02.html,collido02,1958,29,6
Don Dee,Don Dee,1969,1969,F,8-Jun,210,8/9/1943,9/8/1943,1943,26,"Saint Louis, Saint Mary of the Plains College",https://www.basketball-reference.com/players/d/deedo01.html,deedo01,1943,26,0
Don Eliason,Don Eliason,1947,1947,F,2-Jun,210,7/24/1918,24/7/1918,1918,29,Hamline University,https://www.basketball-reference.com/players/e/eliasdo01.html,eliasdo01,1918,29,0
Don Ford,Don Ford,1976,1982,F,9-Jun,215,12/31/1952,31/12/1952,1952,30,"New Mexico, UC Santa Barbara",https://www.basketball-reference.com/players/f/forddo01.html,forddo01,1952,30,6
Don Grate,Don Grate,1950,1950,F-G,2-Jun,185,8/27/1923,27/8/1923,1923,27,Ohio State,https://www.basketball-reference.com/players/g/gratedo01.html,gratedo01,1923,27,0
Don Hanrahan,Don Hanrahan,1953,1953,F,7-Jun,200,2/6/1929,6/2/1929,1929,24,Loyola Chicago,https://www.basketball-reference.com/players/h/hanrado01.html,hanrado01,1929,24,0
Don Henriksen,Don Henriksen,1953,1955,F-C,7-Jun,225,10/10/1929,10/10/1929,1929,26,California,https://www.basketball-reference.com/players/h/henrido01.html,henrido01,1929,26,2
Ron Harper,Ron Harper,1987,2001,G-F,6-Jun,185,1/20/1964,20/1/1964,1964,37,Miami University,https://www.basketball-reference.com/players/h/harpero01.html,harpero01,1964,37,14
Don Lofgran,Don Lofgran,1951,1954,F-C,5-Jun,200,11/8/1929,8/11/1929,1929,25,San Francisco,https://www.basketball-reference.com/players/l/lofgrdo01.html,lofgrdo01,1929,25,3
Don MacLean,Don MacLean,1993,2001,F,10-Jun,235,1/16/1970,16/1/1970,1970,31,UCLA,https://www.basketball-reference.com/players/m/macledo01.html,macledo01,1970,31,8
Don Martin,Don Martin,1947,1949,C-F,7-Jun,210,2/7/1920,7/2/1920,1920,29,Central Missouri State University,https://www.basketball-reference.com/players/m/martido01.html,martido01,1920,29,2
Don May,Don May,1969,1975,F,4-Jun,200,1/3/1946,3/1/1946,1946,29,Dayton,https://www.basketball-reference.com/players/m/maydo01.html,maydo01,1946,29,6
Rudy Gay,Rudy Gay,2007,2023,F,8-Jun,250,8/17/1986,17/8/1986,1986,37,UConn,https://www.basketball-reference.com/players/g/gayru01.html,gayru01,1986,37,16
Russell Westbrook,Russell Westbrook,2009,2025,G,4-Jun,200,11/12/1988,12/11/1988,1988,37,UCLA,https://www.basketball-reference.com/players/w/westbru01.html,westbru01,1988,37,16
Don Otten,Don Otten,1950,1953,C,11-Jun,240,4/18/1921,18/4/1921,1921,32,Bowling Green,https://www.basketball-reference.com/players/o/ottendo01.html,ottendo01,1921,32,3
Don Putman,Don Putman,1947,1950,G,1-Jun,170,11/13/1922,13/11/1922,1922,28,Colorado,https://www.basketball-reference.com/players/p/putnado01.html,putnado01,1922,28,3
Don Ray,Don Ray,1950,1950,F-C,5-Jun,190,7/8/1921,8/7/1921,1921,29,Western Kentucky,https://www.basketball-reference.com/players/r/raydo01.html,raydo01,1921,29,0
Don Rehfeldt,Don Rehfeldt,1951,1952,F,7-Jun,210,1/7/1927,7/1/1927,1927,25,Wisconsin,https://www.basketball-reference.com/players/r/rehfedo01.html,rehfedo01,1927,25,1
Don Reid,Don Reid,1996,2003,F,8-Jun,250,12/30/1973,30/12/1973,1973,30,Georgetown,https://www.basketball-reference.com/players/r/reiddo01.html,reiddo01,1973,30,7
Don Savage,Don Savage,1952,1957,F-G,3-Jun,205,4/9/1928,9/4/1928,1928,29,LeMoyne College,https://www.basketball-reference.com/players/s/savagdo01.html,savagdo01,1928,29,5
Don Sidle,Don Sidle,1969,1972,F-C,8-Jun,215,6/21/1946,21/6/1946,1946,26,Oklahoma,https://www.basketball-reference.com/players/s/sidledo01.html,sidledo01,1946,26,3
Don Smith,Don Smith,1975,1975,G,Jun-00,160,10/10/1951,10/10/1951,1951,24,Dayton,https://www.basketball-reference.com/players/s/smithdo02.html,smithdo02,1951,24,0
Don Smith,Don Smith,1949,1949,G-F,2-Jun,190,7/27/1920,27/7/1920,1920,29,Minnesota,https://www.basketball-reference.com/players/s/smithdo01.html,smithdo01,1920,29,0
Don Sunderlage,Don Sunderlage,1954,1955,G,1-Jun,180,12/20/1929,20/12/1929,1929,26,Illinois,https://www.basketball-reference.com/players/s/sundedo01.html,sundedo01,1929,26,1
Don Washington,Don Washington,1975,1976,F,8-Jun,210,4/22/1952,22/4/1952,1952,24,UNC,https://www.basketball-reference.com/players/w/washido01.html,washido01,1952,24,1
Donald Hodge,Donald Hodge,1992,1996,C,Jul-00,230,2/25/1969,25/2/1969,1969,27,Temple,https://www.basketball-reference.com/players/h/hodgedo01.html,hodgedo01,1969,27,4
Donald Royal,Donald Royal,1990,1998,F,8-Jun,210,5/22/1966,22/5/1966,1966,32,Notre Dame,https://www.basketball-reference.com/players/r/royaldo01.html,royaldo01,1966,32,8
Donald Sloan,Donald Sloan,2012,2016,G,3-Jun,205,1/15/1988,15/1/1988,1988,28,Texas A&M,https://www.basketball-reference.com/players/s/sloando01.html,sloando01,1988,28,4
Donald Whiteside,Donald Whiteside,1997,1998,G,10-May,160,4/25/1969,25/4/1969,1969,29,Northern Illinois,https://www.basketball-reference.com/players/w/whitedo01.html,whitedo01,1969,29,1
Donatas Motiejūnas,Donatas Motiejūnas,2013,2019,F-C,Jul-00,222,9/20/1990,20/9/1990,1990,29,,https://www.basketball-reference.com/players/m/motiedo01.html,motiedo01,1990,29,6
Donell Taylor,Donell Taylor,2006,2007,G,6-Jun,180,7/26/1982,26/7/1982,1982,25,"Okaloosa-Walton Community College, UAB",https://www.basketball-reference.com/players/t/taylodo01.html,taylodo01,1982,25,1
Donnell Harvey,Donnell Harvey,2001,2005,F,8-Jun,220,8/26/1980,26/8/1980,1980,25,Florida,https://www.basketball-reference.com/players/h/harvedo01.html,harvedo01,1980,25,4
Donnie Boyce,Donnie Boyce,1996,1997,G,5-Jun,196,9/2/1973,2/9/1973,1973,24,Colorado,https://www.basketball-reference.com/players/b/boycedo01.html,boycedo01,1973,24,1
Donnie Butcher,Donnie Butcher,1962,1966,G,2-Jun,200,2/8/1936,8/2/1936,1936,30,Pikeville College,https://www.basketball-reference.com/players/b/butchdo01.html,butchdo01,1936,30,4
Donnie Forman,Donnie Forman,1949,1949,G,10-May,175,1/17/1926,17/1/1926,1926,23,NYU,https://www.basketball-reference.com/players/f/formado01.html,formado01,1926,23,0
Donnie Freeman,Donnie Freeman,1968,1976,G,3-Jun,185,7/18/1944,18/7/1944,1944,32,Illinois,https://www.basketball-reference.com/players/f/freemdo01.html,freemdo01,1944,32,8
Donny Marshall,Donny Marshall,1996,2003,F,7-Jun,230,7/17/1972,17/7/1972,1972,31,UConn,https://www.basketball-reference.com/players/m/marshdo02.html,marshdo02,1972,31,7
Donovan Clingan,Donovan Clingan,2025,2025,C,2-Jul,280,2/23/2004,23/2/2004,2004,21,UConn,https://www.basketball-reference.com/players/c/clingdo01.html,clingdo01,2004,21,0
Donovan Mitchell,Donovan Mitchell,2018,2025,G,3-Jun,215,9/7/1996,7/9/1996,1996,29,Louisville,https://www.basketball-reference.com/players/m/mitchdo01.html,mitchdo01,1996,29,7
Donovan Williams,Donovan Williams,2023,2023,F,6-Jun,190,9/6/2001,6/9/2001,2001,22,"Texas, UNLV",https://www.basketball-reference.com/players/w/willido02.html,willido02,2001,22,0
Donta Hall,Donta Hall,2020,2021,F,9-Jun,232,8/7/1997,7/8/1997,1997,24,Alabama,https://www.basketball-reference.com/players/h/halldo01.html,halldo01,1997,24,1
Donta Smith,Donta Smith,2005,2006,G-F,7-Jun,215,11/27/1983,27/11/1983,1983,23,Southeastern Illinois College,https://www.basketball-reference.com/players/s/smithdo04.html,smithdo04,1983,23,1
Donté Greene,Donté Greene,2009,2012,F,11-Jun,226,2/21/1988,21/2/1988,1988,24,Syracuse,https://www.basketball-reference.com/players/g/greendo01.html,greendo01,1988,24,3
Dontae' Jones,Dontae' Jones,1998,1998,F,8-Jun,220,6/2/1975,2/6/1975,1975,23,"Northeast Mississippi Community College, Mississippi State",https://www.basketball-reference.com/players/j/jonesdo01.html,jonesdo01,1975,23,0
Donte DiVincenzo,Donte DiVincenzo,2019,2025,G,4-Jun,203,1/31/1997,31/1/1997,1997,28,Villanova,https://www.basketball-reference.com/players/d/divindo01.html,divindo01,1997,28,6
Donte Grantham,Donte Grantham,2019,2019,F,8-Jun,215,3/19/1995,19/3/1995,1995,24,Clemson,https://www.basketball-reference.com/players/g/grantdo01.html,grantdo01,1995,24,0
Dontell Jefferson,Dontell Jefferson,2009,2009,G,5-Jun,195,12/15/1983,15/12/1983,1983,26,Arkansas,https://www.basketball-reference.com/players/j/jeffedo01.html,jeffedo01,1983,26,0
Dontonio Wingfield,Dontonio Wingfield,1995,1998,F,8-Jun,256,6/23/1974,23/6/1974,1974,24,Cincinnati,https://www.basketball-reference.com/players/w/wingfdo01.html,wingfdo01,1974,24,3
Scott Williams,Scott Williams,1991,2005,F-C,10-Jun,230,3/21/1968,21/3/1968,1968,37,UNC,https://www.basketball-reference.com/players/w/willisc01.html,willisc01,1968,37,14
Dorell Wright,Dorell Wright,2005,2015,F-G,9-Jun,205,12/2/1985,2/12/1985,1985,30,,https://www.basketball-reference.com/players/w/wrighdo01.html,wrighdo01,1985,30,10
Dorian Finney-Smith,Dorian Finney-Smith,2017,2025,F,7-Jun,220,5/4/1993,4/5/1993,1993,32,Florida,https://www.basketball-reference.com/players/f/finnedo01.html,finnedo01,1993,32,8
Dorie Murrey,Dorie Murrey,1967,1972,F-C,8-Jun,215,9/7/1943,7/9/1943,1943,29,Detroit Mercy,https://www.basketball-reference.com/players/m/murredo01.html,murredo01,1943,29,5
Doron Lamb,Doron Lamb,2013,2014,G,4-Jun,210,11/6/1991,6/11/1991,1991,23,Kentucky,https://www.basketball-reference.com/players/l/lambdo01.html,lambdo01,1991,23,1
Doug Bolstorff,Doug Bolstorff,1958,1958,G,4-Jun,195,10/29/1931,29/10/1931,1931,27,Minnesota,https://www.basketball-reference.com/players/b/bolstdo01.html,bolstdo01,1931,27,0
Shawn Marion,Shawn Marion,2000,2015,F,7-Jun,220,5/7/1978,7/5/1978,1978,37,"Vincennes University, UNLV",https://www.basketball-reference.com/players/m/mariosh01.html,mariosh01,1978,37,15
Doug Collins*,Doug Collins,1974,1981,G-F,6-Jun,180,7/28/1951,28/7/1951,1951,30,Illinois State,https://www.basketball-reference.com/players/c/collido01.html,collido01,1951,30,7
Doug Edwards,Doug Edwards,1994,1996,F,7-Jun,220,1/21/1971,21/1/1971,1971,25,Florida State,https://www.basketball-reference.com/players/e/edwardo01.html,edwardo01,1971,25,2
Doug Holcomb,Doug Holcomb,1949,1949,F,4-Jun,200,2/9/1921,9/2/1921,1921,28,Wisconsin,https://www.basketball-reference.com/players/h/holcodo01.html,holcodo01,1921,28,0
Doug Kistler,Doug Kistler,1962,1962,F,9-Jun,210,3/21/1938,21/3/1938,1938,24,Duke,https://www.basketball-reference.com/players/k/kistldo01.html,kistldo01,1938,24,0
Doug Lee,Doug Lee,1992,1995,G-F,5-Jun,200,10/24/1964,24/10/1964,1964,31,"Texas A&M, Purdue",https://www.basketball-reference.com/players/l/leedo01.html,leedo01,1964,31,3
Doug McDermott,Doug McDermott,2015,2025,F,6-Jun,225,1/3/1992,3/1/1992,1992,33,Creighton,https://www.basketball-reference.com/players/m/mcderdo01.html,mcderdo01,1992,33,10
Stephen Curry,Stephen Curry,2010,2025,G,2-Jun,185,3/14/1988,14/3/1988,1988,37,Davidson,https://www.basketball-reference.com/players/c/curryst01.html,curryst01,1988,37,15
Tim Hardaway*,Tim Hardaway,1990,2003,G,Jun-00,175,9/1/1966,1/9/1966,1966,37,Texas-El Paso,https://www.basketball-reference.com/players/h/hardati01.html,hardati01,1966,37,13
Doug Roth,Doug Roth,1990,1990,C,11-Jun,255,8/24/1967,24/8/1967,1967,23,Tennessee,https://www.basketball-reference.com/players/r/rothdo01.html,rothdo01,1967,23,0
Doug Sims,Doug Sims,1969,1969,F,7-Jun,195,6/29/1943,29/6/1943,1943,26,Kent State University,https://www.basketball-reference.com/players/s/simsdo01.html,simsdo01,1943,26,0
Doug Smith,Doug Smith,1992,1996,F,10-Jun,220,9/17/1969,17/9/1969,1969,27,Missouri,https://www.basketball-reference.com/players/s/smithdo03.html,smithdo03,1969,27,4
Tony Parker*,Tony Parker,2002,2019,G,2-Jun,185,5/17/1982,17/5/1982,1982,37,,https://www.basketball-reference.com/players/p/parketo01.html,parketo01,1982,37,17
Doyle Parrack,Doyle Parrack,1947,1947,F-G,Jun-00,165,12/6/1921,6/12/1921,1921,26,Oklahoma State,https://www.basketball-reference.com/players/p/parrado01.html,parrado01,1921,26,0
Dražen Petrović*,Dražen Petrović,1990,1993,G,5-Jun,195,10/22/1964,22/10/1964,1964,29,,https://www.basketball-reference.com/players/p/petrodr01.html,petrodr01,1964,29,3
Dragan Bender,Dragan Bender,2017,2020,F,Jul-00,225,11/17/1997,17/11/1997,1997,23,,https://www.basketball-reference.com/players/b/bendedr01.html,bendedr01,1997,23,3
Dragan Tarlać,Dragan Tarlać,2001,2001,C,10-Jun,260,5/9/1973,9/5/1973,1973,28,,https://www.basketball-reference.com/players/t/tarladr01.html,tarladr01,1973,28,0
Trevor Ariza,Trevor Ariza,2005,2022,F,8-Jun,215,6/30/1985,30/6/1985,1985,37,UCLA,https://www.basketball-reference.com/players/a/arizatr01.html,arizatr01,1985,37,17
Drew Barry,Drew Barry,1998,2000,G,5-Jun,191,2/17/1973,17/2/1973,1973,27,Georgia Tech,https://www.basketball-reference.com/players/b/barrydr01.html,barrydr01,1973,27,2
Drew Eubanks,Drew Eubanks,2019,2025,F,9-Jun,245,2/1/1997,1/2/1997,1997,28,Oregon State,https://www.basketball-reference.com/players/e/eubandr01.html,eubandr01,1997,28,6
Vlade Divac*,Vlade Divac,1990,2005,C,1-Jul,243,2/3/1968,3/2/1968,1968,37,,https://www.basketball-reference.com/players/d/divacvl01.html,divacvl01,1968,37,15
Drew Gordon,Drew Gordon,2015,2015,F,9-Jun,245,7/12/1990,12/7/1990,1990,25,"UCLA, New Mexico",https://www.basketball-reference.com/players/g/gordodr01.html,gordodr01,1990,25,0
Drew Peterson,Drew Peterson,2024,2025,G,9-Jun,205,11/9/1999,9/11/1999,1999,26,"Rice University, USC",https://www.basketball-reference.com/players/p/peterdr01.html,peterdr01,1999,26,1
Dru Smith,Dru Smith,2023,2025,G,3-Jun,203,12/30/1997,30/12/1997,1997,28,"University of Evansville, Missouri",https://www.basketball-reference.com/players/s/smithdr01.html,smithdr01,1997,28,2
Duane Causwell,Duane Causwell,1991,2001,C,Jul-00,240,5/31/1968,31/5/1968,1968,33,Temple,https://www.basketball-reference.com/players/c/causwdu01.html,causwdu01,1968,33,10
Duane Cooper,Duane Cooper,1993,1994,G,1-Jun,185,6/25/1969,25/6/1969,1969,25,USC,https://www.basketball-reference.com/players/c/coopedu01.html,coopedu01,1969,25,1
